,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25 00:00:00,1340.1201171875,307.06195068359375,2341.14990234375,1.372499942779541,1089.5660400390625,379.79791259765625,173.5336151123047,51.33478927612305,,2061.91015625,3.950000047683716,126.7051010131836,11472.25,1401.9000244140625,307.54998779296875,2341.14990234375,1.372499942779541,1119.699951171875,386.3500061035156,195.39999389648438,51.349998474121094,,2082.10009765625,3.950000047683716,127.0999984741211,11472.25,1429.0,322.3999938964844,2351.75,1.372499942779541,1127.0,389.79998779296875,198.3000030517578,51.349998474121094,,2111.300048828125,4.0,128.35000610351562,11525.900390625,1399.0,250.0,2260.10009765625,1.3674999475479126,1106.199951171875,381.3999938964844,195.10000610351562,47.5,,2078.0,3.8499999046325684,121.0999984741211,11423.349609375,1427.9000244140625,252.0,2267.199951171875,1.3674999475479126,1119.0,382.5,197.25,51.349998474121094,,2106.0,4.0,121.80000305175781,11513.099609375,660576,49264537,1036474,400000,13800869,53072303,15199264,30382,,8947563,16797224,90263366,638200.0
2020-08-26 00:00:00,1336.2484130859375,285.09686279296875,2410.10009765625,1.440000057220459,1088.3497314453125,382.7470397949219,173.13397216796875,53.884037017822266,,2116.574951171875,3.8499999046325684,137.47154235839844,11549.599609375,1397.8499755859375,285.54998779296875,2410.10009765625,1.440000057220459,1118.449951171875,389.3500061035156,194.9499969482422,53.900001525878906,,2137.300048828125,3.8499999046325684,137.89999389648438,11549.599609375,1410.3499755859375,302.79998779296875,2425.0,1.440000057220459,1131.75,391.6499938964844,196.5500030517578,53.900001525878906,,2147.949951171875,3.950000047683716,139.0,11561.75,1387.050048828125,278.25,2343.0,1.4225000143051147,1109.5,384.20001220703125,193.64999389648438,53.900001525878906,,2047.0,3.8499999046325684,128.35000610351562,11461.849609375,1403.0,299.0,2343.0,1.4225000143051147,1121.0,388.20001220703125,196.5,53.900001525878906,,2085.0,3.950000047683716,130.5,11512.849609375,498770,26717004,1466342,560000,12595031,37163882,22631175,5309,,27630190,14038470,197510376,743400.0
2020-08-27 00:00:00,1338.3515625,286.2450866699219,2380.85009765625,1.440000057220459,1082.170654296875,385.5487060546875,172.51229858398438,56.53324890136719,,2090.1337890625,3.9000000953674316,143.80181884765625,11559.25,1400.050048828125,286.70001220703125,2380.85009765625,1.440000057220459,1112.0999755859375,392.20001220703125,194.25,56.54999923706055,,2110.60009765625,3.9000000953674316,144.25,11559.25,1415.699951171875,297.70001220703125,2445.0,1.440000057220459,1129.9000244140625,397.45001220703125,198.89999389648438,56.54999923706055,,2150.0,3.950000047683716,146.85000610351562,11617.349609375,1393.75,283.70001220703125,2351.25,1.440000057220459,1106.25,387.6000061035156,193.89999389648438,54.0,,2103.25,3.799999952316284,139.3000030517578,11540.599609375,1398.0999755859375,284.8999938964844,2440.0,1.440000057220459,1125.800048828125,389.95001220703125,198.5,56.54999923706055,,2148.0,3.8499999046325684,140.10000610351562,11609.2998046875,538452,15748895,695841,0,10322998,36910405,47212216,20465,,12961252,16632061,181380747,719800.0
2020-08-28 00:00:00,1334.862548828125,287.7925720214844,2319.39990234375,1.5049999952316284,1084.506103515625,402.7519226074219,173.66683959960938,59.332420349121094,,2095.6298828125,3.8499999046325684,142.3563232421875,11647.599609375,1396.4000244140625,288.25,2319.39990234375,1.5049999952316284,1114.5,409.70001220703125,195.5500030517578,59.349998474121094,,2116.14990234375,3.8499999046325684,142.8000030517578,11647.599609375,1420.0,295.6499938964844,2376.89990234375,1.5049999952316284,1125.0,411.8999938964844,196.3000030517578,59.349998474121094,,2132.89990234375,3.950000047683716,146.1999969482422,11686.0498046875,1391.0999755859375,286.5,2300.0,1.4850000143051147,1095.0,392.8999938964844,194.0500030517578,57.150001525878906,,2106.25,3.799999952316284,140.5,11589.400390625,1405.199951171875,289.0,2376.75,1.4850000143051147,1111.949951171875,393.8999938964844,194.60000610351562,59.20000076293945,,2120.0,3.950000047683716,144.14999389648438,11602.9501953125,466779,7256271,617753,400000,19348305,83472297,34645487,39503,,12537520,24107852,95194825,807000.0
2020-08-31 00:00:00,1263.550048828125,279.1064147949219,2251.25,1.5625,1085.819580078125,387.90802001953125,169.7147979736328,57.932838439941406,,2060.523681640625,3.75,142.75506591796875,11387.5,1321.800048828125,279.54998779296875,2251.25,1.5625,1115.8499755859375,394.6000061035156,191.10000610351562,57.95000076293945,,2080.699951171875,3.75,143.1999969482422,11387.5,1403.199951171875,297.6000061035156,2298.89990234375,1.5674999952316284,1148.800048828125,422.0,199.0,62.29999923706055,,2174.0,3.9000000953674316,147.9499969482422,11794.25,1313.050048828125,270.25,2195.0,1.5499999523162842,1100.699951171875,387.5,190.0,57.0,,2060.35009765625,3.700000047683716,138.1999969482422,11325.849609375,1393.0,290.0,2298.89990234375,1.5499999523162842,1129.5,414.8500061035156,199.0,62.29999923706055,,2174.0,3.8499999046325684,144.5,11777.5498046875,1157576,15172187,1031133,640000,19250583,72744175,96994911,37540,,28648125,20044646,160564488,1371800.0
2020-09-01 00:00:00,1279.657470703125,280.6539611816406,2241.60009765625,1.5,1096.9615478515625,384.31988525390625,168.91554260253906,59.232452392578125,,2067.010009765625,3.6500000953674316,143.35321044921875,11470.25,1338.6500244140625,281.1000061035156,2241.60009765625,1.5,1127.300048828125,390.95001220703125,190.1999969482422,59.25,,2087.25,3.6500000953674316,143.8000030517578,11470.25,1344.9000244140625,287.04998779296875,2280.0,1.5,1143.5999755859375,399.6499938964844,192.35000610351562,60.5,,2122.39990234375,3.8499999046325684,145.14999389648438,11553.5498046875,1303.550048828125,271.54998779296875,2202.0,1.5,1108.0,385.29998779296875,188.25,55.099998474121094,,2062.39990234375,3.5999999046325684,140.39999389648438,11366.900390625,1323.050048828125,279.95001220703125,2244.0,1.5,1128.0,394.70001220703125,191.10000610351562,60.0,,2100.0,3.75,143.39999389648438,11464.2998046875,865323,5169176,623811,80000,14438942,34872793,39779151,8566,,17821397,27880882,58811543,783800.0
2020-09-02 00:00:00,1298.01123046875,292.5849914550781,2218.449951171875,1.4550000429153442,1103.627197265625,385.74530029296875,169.9368438720703,56.2833251953125,,2107.563232421875,3.5999999046325684,149.83302307128906,11535.0,1357.8499755859375,293.04998779296875,2218.449951171875,1.4550000429153442,1134.1500244140625,392.3999938964844,191.35000610351562,56.29999923706055,,2128.199951171875,3.5999999046325684,150.3000030517578,11535.0,1361.800048828125,306.0,2275.0,1.465000033378601,1139.0,394.0,193.0,61.849998474121094,,2138.0,3.75,151.64999389648438,11554.75,1326.6500244140625,280.3999938964844,2212.050048828125,1.4450000524520874,1120.699951171875,381.1000061035156,189.64999389648438,56.29999923706055,,2085.0,3.549999952316284,141.4499969482422,11430.400390625,1333.0,283.0,2247.85009765625,1.4450000524520874,1124.0999755859375,387.25,191.3000030517578,60.5,,2092.0,3.700000047683716,144.3000030517578,11478.5498046875,713412,17403674,590806,400000,9880841,31295799,20585374,7509,,12437162,14585738,74947929,593500.0
2020-09-03 00:00:00,1279.1317138671875,290.787841796875,2278.39990234375,1.4550000429153442,1100.464599609375,376.2589416503906,170.1588592529297,57.2330436706543,,2091.619384765625,3.450000047683716,151.37820434570312,11527.4501953125,1338.0999755859375,291.25,2278.39990234375,1.4550000429153442,1130.9000244140625,382.75,191.60000610351562,57.25,,2112.10009765625,3.450000047683716,151.85000610351562,11527.4501953125,1365.75,298.70001220703125,2324.300048828125,1.4550000429153442,1145.949951171875,392.54998779296875,193.25,58.5,,2138.75,3.5999999046325684,155.1999969482422,11584.9501953125,1329.199951171875,287.6499938964844,2229.0,1.4550000429153442,1128.0,381.04998779296875,190.0,53.5,,2103.0,3.450000047683716,149.5500030517578,11507.650390625,1362.5,294.75,2239.0,1.4550000429153442,1137.25,392.3999938964844,191.39999389648438,54.0,,2128.0,3.5999999046325684,151.60000610351562,11566.2001953125,643146,9061697,767034,0,9916681,26135555,15691462,3506,,8577634,20382105,110156350,607100.0
2020-09-04 00:00:00,1251.31396484375,284.6975402832031,2251.449951171875,1.5225000381469727,1089.1768798828125,366.2319030761719,165.80718994140625,54.383888244628906,,2057.10693359375,3.3499999046325684,147.34078979492188,11333.849609375,1309.0,285.1499938964844,2251.449951171875,1.5225000381469727,1119.300048828125,372.54998779296875,186.6999969482422,54.400001525878906,,2077.25,3.3499999046325684,147.8000030517578,11333.849609375,1327.949951171875,293.45001220703125,2367.85009765625,1.527500033378601,1125.4000244140625,379.95001220703125,190.0,57.0,,2096.949951171875,3.4000000953674316,153.64999389648438,11452.0498046875,1301.3499755859375,280.1000061035156,2183.300048828125,1.5199999809265137,1104.4000244140625,368.3500061035156,185.6999969482422,54.400001525878906,,2072.199951171875,3.299999952316284,147.0,11303.650390625,1301.3499755859375,284.0,2251.10009765625,1.527500033378601,1110.0,375.0,190.0,54.400001525878906,,2083.550048828125,3.3499999046325684,147.89999389648438,11354.400390625,783809,6719721,1115594,240000,11830685,33118984,41389019,6074,,13141644,25331929,95560889,681300.0
2020-09-07 00:00:00,1280.804443359375,284.7973327636719,2261.39990234375,1.5225000381469727,1080.6136474609375,367.0675048828125,167.93861389160156,57.08308792114258,,2062.454833984375,3.4000000953674316,148.93580627441406,11355.0498046875,1339.8499755859375,285.25,2261.39990234375,1.5225000381469727,1110.5,373.3999938964844,189.10000610351562,57.099998474121094,,2082.64990234375,3.4000000953674316,149.39999389648438,11355.0498046875,1343.75,291.70001220703125,2278.25,1.5225000381469727,1119.5,376.8500061035156,190.5,57.099998474121094,,2105.75,3.4000000953674316,152.0,11381.150390625,1289.0,282.04998779296875,2240.14990234375,1.5225000381469727,1099.0,369.0,180.8000030517578,54.400001525878906,,2044.25,3.299999952316284,148.0,11251.7001953125,1315.0,285.1499938964844,2270.0,1.5225000381469727,1116.300048828125,374.1000061035156,187.25,55.0,,2084.0,3.4000000953674316,150.0,11359.599609375,1963860,5812023,517068,0,8807733,22323904,32660563,22538,,10119064,12418978,82617101,560300.0
2020-09-08 00:00:00,1250.8360595703125,277.25933837890625,2246.60009765625,1.5225000381469727,1082.51123046875,369.3285217285156,167.09490966796875,55.63351821899414,,2086.667724609375,3.3499999046325684,141.85787963867188,11317.349609375,1308.5,277.70001220703125,2246.60009765625,1.5225000381469727,1112.449951171875,375.70001220703125,188.14999389648438,55.650001525878906,,2107.10009765625,3.3499999046325684,142.3000030517578,11317.349609375,1339.800048828125,289.79998779296875,2297.85009765625,1.5225000381469727,1118.800048828125,381.29998779296875,190.5500030517578,59.900001525878906,,2121.0,3.549999952316284,149.60000610351562,11437.25,1303.300048828125,273.54998779296875,2235.050048828125,1.5225000381469727,1103.0,369.1499938964844,184.60000610351562,55.0,,2080.5,3.299999952316284,141.1999969482422,11290.4501953125,1339.800048828125,286.0,2263.14990234375,1.5225000381469727,1114.0,372.3999938964844,189.60000610351562,57.099998474121094,,2092.0,3.4000000953674316,149.4499969482422,11378.5498046875,749560,5660442,1234858,0,7312459,32052920,25589032,2285,,12643749,21247191,76286731,572200.0
2020-09-09 00:00:00,1257.9100341796875,282.600830078125,2222.699951171875,1.5225000381469727,1066.990478515625,361.3658752441406,163.23171997070312,55.033695220947266,,2140.3916015625,3.3499999046325684,139.6647186279297,11278.0,1315.9000244140625,283.04998779296875,2222.699951171875,1.5225000381469727,1096.5,367.6000061035156,183.8000030517578,55.04999923706055,,2161.35009765625,3.3499999046325684,140.10000610351562,11278.0,1321.699951171875,286.8999938964844,2257.949951171875,1.5225000381469727,1110.0,372.3999938964844,186.25,57.849998474121094,,2167.800048828125,3.4000000953674316,141.75,11298.150390625,1290.0,274.3999938964844,2207.60009765625,1.5225000381469727,1091.25,361.8999938964844,182.3000030517578,55.0,,2081.449951171875,3.25,135.6999969482422,11185.150390625,1304.449951171875,276.8999938964844,2230.0,1.5225000381469727,1101.0,370.79998779296875,185.5,55.150001525878906,,2085.0,3.3499999046325684,141.0,11218.599609375,778883,6661093,550191,0,7864436,25285238,27829564,4189,,25525961,8981369,105355010,728900.0
2020-09-10 00:00:00,1284.0548095703125,297.82666015625,2237.75,1.5225000381469727,1061.20068359375,364.4132995605469,164.20860290527344,54.98371124267578,,2291.5615234375,3.299999952316284,142.85476684570312,11449.25,1343.25,298.29998779296875,2237.75,1.5225000381469727,1090.550048828125,370.70001220703125,184.89999389648438,55.0,,2314.0,3.299999952316284,143.3000030517578,11449.25,1355.4000244140625,307.95001220703125,2244.949951171875,1.5225000381469727,1104.8499755859375,375.0,185.6999969482422,56.900001525878906,,2344.949951171875,3.450000047683716,144.5,11464.0498046875,1307.0,285.8999938964844,2215.0,1.5225000381469727,1084.0,365.45001220703125,183.1999969482422,55.0,,2175.35009765625,3.25,138.0,11327.400390625,1327.449951171875,287.6499938964844,2225.0,1.5225000381469727,1103.0,371.70001220703125,184.10000610351562,55.150001525878906,,2183.10009765625,3.4000000953674316,142.8000030517578,11363.2998046875,677822,25430532,316351,0,7594044,24852274,17784303,2910,,64750460,14939879,79606504,679400.0
2020-09-11 00:00:00,1263.31103515625,295.5303039550781,2239.35009765625,1.5225000381469727,1049.6209716796875,364.21673583984375,163.3649139404297,57.48297119140625,,2297.255615234375,3.299999952316284,143.85165405273438,11464.4501953125,1321.550048828125,296.0,2239.35009765625,1.5225000381469727,1078.6500244140625,370.5,183.9499969482422,57.5,,2319.75,3.299999952316284,144.3000030517578,11464.4501953125,1354.0,303.6499938964844,2273.0,1.5225000381469727,1104.8499755859375,373.6499938964844,186.5,57.650001525878906,,2337.85009765625,3.3499999046325684,146.8000030517578,11493.5,1315.6500244140625,292.1000061035156,2226.050048828125,1.5225000381469727,1071.0,365.1000061035156,182.75,55.0,,2287.10009765625,3.25,141.64999389648438,11419.900390625,1346.1500244140625,299.0,2241.89990234375,1.5225000381469727,1096.449951171875,373.0,184.89999389648438,56.400001525878906,,2312.0,3.299999952316284,143.10000610351562,11447.7998046875,1148189,9743753,456276,0,10397365,22678353,19255948,9476,,27445768,6851196,65135339,554800.0
2020-09-14 00:00:00,1307.092529296875,292.684814453125,2162.699951171875,1.5225000381469727,1029.4779052734375,357.53204345703125,162.8320770263672,58.48267364501953,,2280.22265625,3.25,148.0884552001953,11440.0498046875,1367.3499755859375,293.1499938964844,2162.699951171875,1.5225000381469727,1057.949951171875,363.70001220703125,183.35000610351562,58.5,,2302.550048828125,3.25,148.5500030517578,11440.0498046875,1383.25,304.0,2258.949951171875,1.5225000381469727,1094.0,373.8500061035156,185.85000610351562,59.5,,2360.0,3.450000047683716,151.10000610351562,11568.900390625,1343.300048828125,290.1499938964844,2150.050048828125,1.5225000381469727,1052.3499755859375,359.3500061035156,183.0,56.0,,2282.0,3.200000047683716,145.5,11383.5498046875,1350.0,301.79998779296875,2250.0,1.5225000381469727,1088.0,373.5,185.8000030517578,56.0,,2325.0,3.299999952316284,147.1999969482422,11540.150390625,1717693,6120182,902088,0,10825295,27140598,30992032,3546,,20335273,15464522,84505930,642300.0
2020-09-15 00:00:00,1325.781005859375,288.09210205078125,2136.14990234375,1.5225000381469727,1041.690185546875,365.2488708496094,161.45555114746094,56.983116149902344,,2296.364501953125,3.3499999046325684,147.9389190673828,11521.7998046875,1386.9000244140625,288.54998779296875,2136.14990234375,1.5225000381469727,1070.5,371.54998779296875,181.8000030517578,57.0,,2318.85009765625,3.3499999046325684,148.39999389648438,11521.7998046875,1389.0,298.70001220703125,2185.0,1.5225000381469727,1076.1500244140625,372.25,184.1999969482422,58.79999923706055,,2325.75,3.3499999046325684,149.39999389648438,11535.9501953125,1350.75,270.0,2130.0,1.5225000381469727,1058.0999755859375,363.70001220703125,180.8000030517578,56.849998474121094,,2288.14990234375,3.200000047683716,146.5500030517578,11442.25,1368.0,294.8999938964844,2185.0,1.5225000381469727,1068.0,364.04998779296875,184.0,58.79999923706055,,2311.949951171875,3.25,149.39999389648438,11487.2001953125,847977,2552460,1115664,0,8252555,24967618,30771790,645,,12542824,9150863,42886817,506700.0
2020-09-16 00:00:00,1328.45751953125,296.6285400390625,2135.949951171875,1.5225000381469727,1064.2171630859375,368.34552001953125,160.4342041015625,57.73289489746094,,2302.00927734375,3.299999952316284,150.9794464111328,11604.5498046875,1389.699951171875,297.1000061035156,2135.949951171875,1.5225000381469727,1093.6500244140625,374.70001220703125,180.64999389648438,57.75,,2324.550048828125,3.299999952316284,151.4499969482422,11604.5498046875,1396.449951171875,302.8500061035156,2173.0,1.5225000381469727,1096.0,376.70001220703125,183.5,58.75,,2369.35009765625,3.299999952316284,154.3000030517578,11618.099609375,1376.0,290.1000061035156,2130.699951171875,1.5225000381469727,1068.3499755859375,365.0,180.0500030517578,57.20000076293945,,2310.550048828125,3.25,148.5500030517578,11516.75,1384.4000244140625,292.70001220703125,2152.550048828125,1.5225000381469727,1070.199951171875,371.3500061035156,181.85000610351562,58.0,,2320.0,3.299999952316284,149.1999969482422,11538.4501953125,1134201,6159158,391180,0,9355056,22068622,50641398,2005,,15668979,4732684,85056501,527800.0
2020-09-17 00:00:00,1347.480712890625,293.2339782714844,2139.050048828125,1.5225000381469727,1054.4376220703125,362.74212646484375,158.61363220214844,58.682613372802734,,2276.459228515625,3.25,147.1912384033203,11516.099609375,1409.5999755859375,293.70001220703125,2139.050048828125,1.5225000381469727,1083.5999755859375,369.0,178.60000610351562,58.70000076293945,,2298.75,3.25,147.64999389648438,11516.099609375,1413.5999755859375,300.79998779296875,2167.0,1.5225000381469727,1094.0,371.75,181.5,59.20000076293945,,2333.699951171875,3.299999952316284,151.0,11587.2001953125,1383.1500244140625,292.1499938964844,2133.10009765625,1.5225000381469727,1078.0,367.3999938964844,177.8000030517578,57.04999923706055,,2291.85009765625,3.200000047683716,146.1999969482422,11498.5,1388.25,295.0,2147.0,1.5225000381469727,1084.0,370.0,180.8000030517578,58.5,,2320.0,3.25,150.8000030517578,11539.400390625,1421777,2466000,244384,0,9159343,24084936,33933262,2235,,11919927,6728433,48119360,0.0
2020-09-18 00:00:00,1368.702392578125,291.0873718261719,2149.050048828125,1.4600000381469727,1028.845458984375,363.28277587890625,159.05767822265625,56.13336944580078,,2283.341796875,3.0999999046325684,147.44046020507812,11504.9501953125,1431.800048828125,291.54998779296875,2149.050048828125,1.4600000381469727,1057.300048828125,369.54998779296875,179.10000610351562,56.150001525878906,,2305.699951171875,3.0999999046325684,147.89999389648438,11504.9501953125,1438.050048828125,299.70001220703125,2175.949951171875,1.4800000190734863,1092.199951171875,374.6499938964844,179.85000610351562,58.349998474121094,,2319.449951171875,3.25,150.5,11584.099609375,1409.050048828125,287.29998779296875,2104.0,1.4600000381469727,1047.199951171875,364.54998779296875,177.0,55.900001525878906,,2276.550048828125,3.0999999046325684,146.25,11446.099609375,1411.0,297.6000061035156,2149.89990234375,1.4800000190734863,1092.0,370.0,179.5500030517578,57.099998474121094,,2314.25,3.25,148.6999969482422,11584.099609375,1270015,2744172,1204363,480000,11740889,78166508,29782789,4055,,15264068,33737069,46270863,764200.0
2020-09-21 00:00:00,1317.0343017578125,276.6603088378906,2097.449951171875,1.5,1021.0607299804688,344.75250244140625,156.08255004882812,57.78287887573242,,2233.975341796875,3.0999999046325684,137.02293395996094,11250.5498046875,1377.75,277.1000061035156,2097.449951171875,1.5,1049.300048828125,350.70001220703125,175.75,57.79999923706055,,2255.85009765625,3.0999999046325684,137.4499969482422,11250.5498046875,1431.4000244140625,296.25,2177.0,1.5,1071.3499755859375,367.3999938964844,180.60000610351562,57.849998474121094,,2336.0,3.25,147.75,11535.25,1366.199951171875,265.0,2056.0,1.5,1041.5,348.5,175.0500030517578,55.0,,2247.35009765625,3.0,135.5,11218.5,1431.4000244140625,293.0,2175.0,1.5,1055.0,366.6499938964844,180.0,55.0,,2300.0,3.0999999046325684,147.75,11503.7998046875,437367,6459206,1140224,80000,9921439,28932482,23891325,2595,,15519031,20404410,64734493,602900.0
2020-09-22 00:00:00,1300.6878662109375,279.955078125,2049.300048828125,1.5075000524520874,1007.5348510742188,348.3897399902344,154.70599365234375,58.48267364501953,,2189.70849609375,3.0,132.68646240234375,11153.650390625,1360.6500244140625,280.3999938964844,2049.300048828125,1.5075000524520874,1035.4000244140625,354.3999938964844,174.1999969482422,58.5,,2211.14990234375,3.0,133.10000610351562,11153.650390625,1393.699951171875,283.0,2104.85009765625,1.5099999904632568,1058.1500244140625,356.1499938964844,176.75,58.79999923706055,,2277.0,3.0999999046325684,138.14999389648438,11302.2001953125,1345.699951171875,257.5,1995.0999755859375,1.5,1029.5,349.5,173.75,55.0,,2201.550048828125,2.950000047683716,129.64999389648438,11084.650390625,1380.0,278.25,2099.0,1.5,1054.050048828125,354.0,175.75,55.54999923706055,,2277.0,3.0999999046325684,138.0,11301.75,710190,12535965,722624,320000,9310339,28593292,18529108,26592,,16056620,9156064,87298020,672200.0
2020-09-23 00:00:00,1295.0,283.10003662109375,2055.300048828125,1.5075000524520874,1019.0658569335938,345.88299560546875,153.1962432861328,56.93313217163086,,2209.168212890625,2.950000047683716,130.99172973632812,11131.849609375,1354.699951171875,283.54998779296875,2055.300048828125,1.5075000524520874,1047.25,351.8500061035156,172.5,56.95000076293945,,2230.800048828125,2.950000047683716,131.39999389648438,11131.849609375,1369.1500244140625,296.25,2100.0,1.5075000524520874,1055.0,357.1000061035156,177.5500030517578,60.0,,2276.75,3.0999999046325684,136.6999969482422,11259.5498046875,1326.4000244140625,278.45001220703125,2047.0,1.5075000524520874,1034.3499755859375,342.45001220703125,171.6999969482422,56.29999923706055,,2205.300048828125,2.9000000953674316,127.9000015258789,11024.400390625,1360.0,283.95001220703125,2066.949951171875,1.5075000524520874,1046.0,356.6000061035156,174.9499969482422,56.29999923706055,,2260.0,3.049999952316284,135.5,11258.75,604886,8864848,422287,0,8039914,22740143,61785000,5428,,19839282,11706255,74981613,714900.0
2020-09-24 00:00:00,1246.1998291015625,270.0208740234375,2047.3499755859375,1.5,1002.66943359375,330.00689697265625,147.91209411621094,56.4832649230957,,2160.049072265625,3.0,122.41846466064453,10805.5498046875,1303.6500244140625,270.45001220703125,2047.3499755859375,1.5,1030.4000244140625,335.70001220703125,166.5500030517578,56.5,,2181.199951171875,3.0,122.80000305175781,10805.5498046875,1350.0,281.25,2084.0,1.5049999952316284,1047.0,346.95001220703125,171.75,59.650001525878906,,2226.0,3.049999952316284,128.8000030517578,11015.2998046875,1293.6500244140625,269.5,2037.5999755859375,1.5,1025.0,333.75,166.14999389648438,55.5,,2176.050048828125,2.8499999046325684,122.1500015258789,10790.2001953125,1338.5,277.95001220703125,2047.9000244140625,1.5049999952316284,1038.0,344.95001220703125,171.6999969482422,56.95000076293945,,2207.89990234375,2.9000000953674316,127.9000015258789,11011.0,629524,3689023,452643,160000,9904755,25840472,31486355,3536,,13764841,9550646,62420957,706100.0
2020-09-25 00:00:00,1274.5909423828125,279.8551940917969,2102.699951171875,1.4500000476837158,1015.9033203125,342.7372741699219,151.64210510253906,58.23274612426758,,2180.350341796875,3.049999952316284,126.85462951660156,11050.25,1333.3499755859375,280.29998779296875,2102.699951171875,1.4500000476837158,1044.0,348.6499938964844,170.75,58.25,,2201.699951171875,3.049999952316284,127.25,11050.25,1339.75,283.6000061035156,2120.0,1.4500000476837158,1051.949951171875,350.5,171.1999969482422,58.650001525878906,,2212.800048828125,3.0999999046325684,128.35000610351562,11072.599609375,1295.8499755859375,275.0,2042.0999755859375,1.4500000476837158,1025.6500244140625,336.6000061035156,167.0,57.0,,2167.300048828125,2.950000047683716,123.0999984741211,10854.849609375,1306.0,275.8999938964844,2042.0999755859375,1.4500000476837158,1050.0,339.04998779296875,168.89999389648438,58.650001525878906,,2189.0,3.0999999046325684,123.69999694824219,10910.400390625,753140,7663618,325523,80000,10160772,23231600,26625318,815,,13095028,11147872,65040759,559600.0
2020-09-28 00:00:00,1314.787841796875,295.2308044433594,2108.39990234375,1.4500000476837158,1025.8287353515625,356.8439025878906,153.90673828125,58.98252487182617,,2194.75927734375,3.0,132.43724060058594,11227.5498046875,1375.4000244140625,295.70001220703125,2108.39990234375,1.4500000476837158,1054.199951171875,363.0,173.3000030517578,59.0,,2216.25,3.0,132.85000610351562,11227.5498046875,1380.75,302.04998779296875,2142.0,1.4500000476837158,1059.0,363.95001220703125,174.8000030517578,61.0,,2238.0,3.0999999046325684,134.3000030517578,11239.349609375,1341.0,282.1000061035156,2098.0,1.4500000476837158,1042.6500244140625,349.1000061035156,170.5,58.5,,2207.050048828125,2.9000000953674316,127.5,11099.849609375,1348.0,283.1000061035156,2110.89990234375,1.4500000476837158,1048.949951171875,351.5,171.0,60.0,,2227.0,3.049999952316284,128.89999389648438,11140.849609375,743554,5875621,357109,0,8076211,18495592,23194638,3205,,9076248,19775145,61830817,472800.0
2020-09-29 00:00:00,1318.37255859375,297.4272766113281,2133.25,1.4500000476837158,1033.9542236328125,350.9947814941406,150.4431610107422,58.08279037475586,,2223.280029296875,3.0,131.29080200195312,11222.400390625,1379.1500244140625,297.8999938964844,2133.25,1.4500000476837158,1062.550048828125,357.04998779296875,169.39999389648438,58.099998474121094,,2245.050048828125,3.0,131.6999969482422,11222.400390625,1398.5999755859375,307.0,2150.60009765625,1.4500000476837158,1069.9000244140625,363.75,174.75,61.95000076293945,,2264.0,3.0,136.0,11305.400390625,1358.300048828125,292.1499938964844,2082.89990234375,1.4500000476837158,1051.0,354.25,169.0,57.25,,2216.25,2.9000000953674316,130.6999969482422,11181.0,1380.4000244140625,299.8999938964844,2108.39990234375,1.4500000476837158,1058.0,363.75,174.75,61.95000076293945,,2225.0,3.0,134.9499969482422,11288.599609375,1172432,10246726,593648,0,6322223,17080848,25615786,3881,,11926328,7902009,63366932,498300.0
